item_id,tf_code,business_line,category_name,item_title,item_description,level_1,level_2,reason
1468911,5kkxnw,Pastry,زولبیا بامیه ,زولبیا بامیه 500 گرم,±50 گرم,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
565309,5kl83w,Pastry,شیرینی سنتی,حلوا خرما مخلوط پذیرایی, حلوا، خرما پذیرایی,رمضان,حلوا,Mixed platter of halva and dates; halva is the primary prepared pastry item.
565308,5kl83w,Pastry,شیرینی سنتی,حلوا رولت پذیرایی, حلوا رولت پذیرایی,رمضان,حلوا,Roulette halva is a type of halva.
565307,5kl83w,Pastry,شیرینی سنتی,خرما حلوا پذیرایی, دیس بزرگ خرما، حلوا پذیرایی,رمضان,حلوا,Mixed platter of halva and dates; halva is the primary prepared pastry item.
502778,5kl8mz,Pastry,زولبیا و بامیه,زولبیا و بامیه,یک کیلوگرم,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
632470,5kll1k,Pastry,خرما و حلوا,حلوا ویفری یک دیس (80 تا 100 عددی),یک دیس 80 تا 100 عددی، ترکیبی از آرد سفید مخملی، ویفر ترد و سبک، فیلینگ وانیل و شیر عسل و زعفران، تزئین شده با برش های گرد ویفری و عطر هل و گلاب، دکور متغیر، دیس کامل,رمضان,حلوا,Wafer halva is a type of halva.
632497,5kll1k,Pastry,خرما و حلوا,خرما حلوایی یک دیس (70 تا 90 عددی),یک دیس 70 تا 90 عددی، ترکیبی از خرما مروارید سیاه، حلوا سنتی زعفرانی، فیلینگ مغز گردو و وانیل، تزئین شده با طراحی های متنوع روی حلوا و پودر نارگیل یا پسته عطر هل و گلاب، دکور متغیر، دیس کامل,رمضان,حلوا,Platter of dates and halva; halva is the primary prepared pastry item.
664112,5kll1k,Pastry,خشکبار,خرما پیارم اعلاء یک کیلوگرم,,رمضان,خرما,Piarom is a specific variety of date.
632436,5kll1k,Pastry,خرما و حلوا,خرما گردویی یک دیس (70 تا 90 عددی),یک دیس 70 تا 90 عددی، ترکیبی از خرما مروارید سیاه، فیلینگ مغز گردو، تزئین شده با پودر نارگیل یا پودر پسته، دکور متغیر، دیس کامل,رمضان,خرما,Walnut-filled dates fit the 'خرمای مغزدار' description in the taxonomy.
632526,5kll1k,Pastry,خرما و حلوا,رولت حلوا و خرما یک دیس (80 تا 100 عددی),یک دیس 80 تا 100 عددی، ترکیبی از خرما مروارید سیاه، حلوا سنتی زعفرانی، ویفر ترد و سبک، فیلینگ مغز گردو و وانیل، تزئین شده با طراحی های متنوع روی حلوا و برش های گرد ویفری و عطر هل و گلاب، دکور متغیر، دیس کامل,رمضان,حلوا,Roulette halva mixed with dates; categorized under halva.
947703,5kll1k,Pastry,زولبیا و بامیه,زولبیا و بامیه ماه رمضانی یک کیلوگرم,±50 گرم، ترکیبی از خمیر برشته طلایی، کره نیوزلندی، فیلینگ شیری عسلی، تزئین شده با شهد زعفرانی و شهد گلاب و عطر هل، دکور متغیر,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
459800,5kll1k,Pastry,زولبیا و بامیه,زولبیا و بامیه یک کیلوگرم,ترکیبی از خمیر برشته با شهد شیری و زعفرانی و شهد گلاب و هل و فیلینگ عسلی و شیر تازه و ماست چکیده کفیر و دکور متغیر می باشد,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
459806,5kll1k,Pastry,زولبیا و بامیه,زولبیا یک کیلوگرم,ترکیبی از خمیر برشته با شهد شیری و زعفرانی و شهد گلاب و هل و فیلینگ عسلی و شیر تازه و ماست چکیده کفیر و دکور متغیر می باشد,رمضان,زولبیا,Title only mentions zolbia; excluded from 'زولبیا و بامیه'.
904316,5klrm9,Pastry,خرما رطب,خرما رطب لوکس,۱.۵ کیلوگرم خالص,رمضان,خرما,Rotab is a specific variety of date.
719638,5klrm9,Pastry,خشکبار,چیپس خرما یک کیلوگرم,,رمضان,خرما,Date chips are a processed form of dried dates.
1481210,5lwr3k,Pastry,شیرینی خشک,زولبیا و بامیه (یک کیلوگرم),± 50 گرم,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
1454589,5lxnmx,Pastry,شیرینی سنتی,زولبیا بامیه یک کیلوگرم,± 50 گرم,رمضان,زولبیا و بامیه,Title explicitly mentions both zolbia and bamieh.
1454579,5lxnmx,Pastry,شیرینی سنتی,نان تارت حلوا (یک عدد),"
",رمضان,حلوا,Tart filled with halva; main component is halva.
526467,59n31p,Pastry,شیرینی سنتی,حلوا مجلسی مخلوط دو کیلوگرم,مخصوص درجه یک,رمضان,حلوا,عنوان شامل حلوا است
526466,59n31p,Pastry,شیرینی سنتی,حلوا ویفری مجلسی دو کیلوگرم,مخصوص,رمضان,حلوا,عنوان شامل حلوا (ویفری) است
526549,59n31p,Pastry,خشکبار,خرما پیارم 500 گرم,,رمضان,خرما,خرما پیارم در دسته خرما قرار می‌گیرد
526468,59n31p,Pastry,شیرینی سنتی,خرما گردویی مجلسی 1.5 تا 1.7 کیلوگرم,درجه یک,رمضان,خرما,خرمای مغزدار (گردویی) طبق توضیح در دسته خرما قرار می‌گیرد
526465,59n31p,Pastry,شیرینی سنتی,زولبیا و بامیه زعفرانی 500 گرم,زعفرانی,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
526469,59n31p,Pastry,شیرینی سنتی,زولبیا و بامیه یک کیلوگرم,,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
1476432,59pwll,Pastry,شیرینی خشک,زولبیا و بامیه 500 گرم,± 50 گرم,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
264718,59x4zl,Pastry,حلوا و خرما,حلوا دو سر پرس,60 عدد,رمضان,حلوا,عنوان محصول حلوا است
264717,59x4zl,Pastry,حلوا و خرما,حلوا رولتی,1.800 تا دو کیلوگرم (80 عدد),رمضان,حلوا,حلوا رولتی نوعی حلوا است
264479,59x4zl,Pastry,حلوا و خرما,حلوا زنجبیلی یک کیلوگرم,,رمضان,حلوا,حلوا زنجبیلی نوعی حلوا است
264721,59x4zl,Pastry,حلوا و خرما,حلوا و خرما مخلوط,دو کیلوگرم (80 عدد),رمضان,حلوا,ترکیب حلوا و خرما؛ با توجه به ماهیت پردازش‌شده حلوا در این دسته قرار گرفت
264719,59x4zl,Pastry,حلوا و خرما,خرما با مغز گردو,1.500 کیلوگرم (60 عدد),رمضان,خرما,خرمای مغزدار طبق توضیح در دسته خرما قرار می‌گیرد
264720,59x4zl,Pastry,حلوا و خرما,خرما با مغز گردو دو سر پرس,60 عدد,رمضان,خرما,خرمای مغزدار طبق توضیح در دسته خرما قرار می‌گیرد
264716,59x4zl,Pastry,خشکبار,خرما پیارم 250 گرم,,رمضان,خرما,خرما پیارم در دسته خرما قرار می‌گیرد
264497,59x4zl,Pastry,شیرینی خشک,زولبیا و بامیه یک کیلوگرم,,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
208664,59xgok,Pastry,شیرینی سنتی,حلوا رولتی,دو کیلوگرم (72 عدد),رمضان,حلوا,حلوا رولتی نوعی حلوا است
208662,59xgok,Pastry,شیرینی سنتی,حلوا و خرما,1.500 کیلوگرم (56 عدد),رمضان,حلوا,ترکیب حلوا و خرما؛ با توجه به ماهیت پردازش‌شده حلوا در این دسته قرار گرفت
1480913,5g7w97,Pastry,شیرینی خشک,زولبیا و بامیه ممتاز 500 گرم,±50 گرم,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
619176,5g8332,Pastry,زولبیا و بامیه,زولبیا و بامیه 600 گرم,600 گرم,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
479876,5g9g3n,Pastry,شیرینی خشک,زولبیا و بامیه,یک کیلوگرم,رمضان,زولبیا و بامیه,ترکیب صریح زولبیا و بامیه
1044037,2w7gow,Pastry,حلوا و خرما,حلوا رولتی (دو کیلوگرم), ± ۵۰ گرم، حلوا رولت مجلسی مخصوص مهمانی و پذيرايي مجالس,رمضان,حلوا,Title is halva (Rolleti).
1044035,2w7gow,Pastry,حلوا و خرما,خرما گردویی مجلسی (1.5 کیلوگرم), ± ۵۰ گرم، خرما با مغز گردو و تزئین پودر پسته مخصوص مجالس,رمضان,خرما,Title is dates (with walnuts).
1044034,2w7gow,Pastry,زولبیا و بامیه ,زولبیا و بامیه درجه یک 500 گرم, ± ۵۰ گرم، زولبیا و بامیه با بهترین و با کیفیت ترین مواد از زعفران اصل و گلاب ناب,رمضان,زولبیا و بامیه,Explicit combination of Zoolbia and Bamieh.
1136082,2x4gnp,Pastry,خشکبار,خرما پیارم 250 گرم,± 50 گرم,رمضان,خرما,Piarom is a specific variety of date.
977401,2x4kko,Pastry,حلوا,حلوا سیاه اردبیل با کره طبیعی 500 گرم,± ۵۰ گرم,رمضان,حلوا,Black halva is a traditional variety of halva.
617052,2x73zl,Pastry,زولبیا بامیه,زولبیا بامیه یک کیلوگرم,یک کیلوگرم,رمضان,زولبیا و بامیه,Explicit combination of Zoolbia and Bamieh.
627055,2x77xn,Pastry,شیرینی خشک,زولبیا وبامیه 1.5 کیلوگرم,,رمضان,زولبیا و بامیه,Explicit combination of Zoolbia and Bamieh.
536056,2x784r,Pastry,حلوا و خرما,خرما حلوایی,1.450 تا 1.500 کیلوگرم، خرمای مغز دار با روکش حلوا ,رمضان,حلوا,"Khorma Halvayi is a halva-based product; per 'خرما' exclusions, halva takes priority."
536057,2x784r,Pastry,حلوا و خرما,خرما مخصوص,1.450 تا 1.500 کیلوگرم، خرمای مغز دار گردویی با تزئین گل محمدی، پسته و پودر نارگیل,رمضان,خرما,Title indicates the main product is dates.
536058,2x784r,Pastry,حلوا و خرما,مخلوط حلوا خرما,1.500 کیلوگرم، مخلوطی از حلوا و خرما با طرح های مختلف,رمضان,حلوا,"Mix of halva and dates; per 'خرما' exclusions, halva is the preferred category."
515792,2x7861,Pastry,تخمه,حلوا و حلوا خرما میکس 1.600 کیلوگرم (مناسب برای 70 تا 80 نفر),حلوا با شهد زعفران، خرما,رمضان,حلوا,"Mix of halva and dates; per 'خرما' exclusions, halva is the preferred category."
1478666,2x7861,Pastry,ویژه رمضان,زولبیا‌وبامیه 2.5 کیلوگرم,,رمضان,زولبیا و بامیه,Explicit combination of Zoolbia and Bamieh.
1462515,2x789n,Pastry,ویژه ماه رمضان,بامیه و گوشفیل 500 گرم,"± 50 گرم
 ",رمضان,بامیه,"Mix of Bamieh and Gooshfil; per 'گوشفیل' exclusions, 'بامیه' is the designated target."
497913,2x789n,Pastry,حلوا و خرما,حلوا رولتی,1.800 تا 2 کیلوگرم,رمضان,حلوا,Title is halva (Rolleti).
1462512,2x789n,Pastry,ویژه ماه رمضان,خرما (460 گرم), ,رمضان,خرما,Title is purely dates.
497912,2x789n,Pastry,آجیل,خرما با مغز گردو,خرما با مغز گردو ایرانی، 1.800 تا 2 کیلوگرم,رمضان,خرما,Dates with walnuts is a variety of date product.
497914,2x789n,Pastry,حلوا و خرما,خرما حلوایی,1.600 تا 1.900 کیلوگرم,رمضان,حلوا,Khorma Halvayi is a halva-based product; per 'خرما' exclusions.
1462510,2x789n,Pastry,ویژه ماه رمضان,زولبیا 500 گرم,"± 50 گرم
 ",رمضان,زولبیا,Title is purely Zoolbia.
1462509,2x789n,Pastry,ویژه ماه رمضان,زولبیا و بامیه مخلوط 500 گرم,"± 50 گرم
 ",رمضان,زولبیا و بامیه,Explicitly described as a mix of Zoolbia and Bamieh.
616708,2x7x41,Pastry,شیرینی خشک,زولبیا و بامیه 1.5 کیلوگرم,روغن مخصوص قنادی، تخم مرغ، آرد، آب,رمضان,زولبیا و بامیه,Explicit combination of Zoolbia and Bamieh.
288658,5nl7xo,Pastry,پک 200 گرمی,حلوا رژیمی 200 گرم,آرد زعفران استویا,رمضان,حلوا,عنوان صریحاً حلوا رژیمی است.
288670,5nl7xo,Pastry,پک کیلویی,حلوا سنتی یک کیلو,آرد گندم ، آرد نخودچی ، گلاب ، هل ، دارچین ، زعفران,رمضان,حلوا,عنوان حلوا سنتی است.
288674,5nl7xo,Pastry,پک کیلویی,حلوا عربی یک کیلو,طعم سوهان، تزیین تزئین متغیر، ترکیبات: شیر خشک، زعفران، هل، گلاب، ارد نشاسته ذرت، کره,رمضان,حلوا,عنوان حلوا عربی با ماهیت حلوا است.
288672,5nl7xo,Pastry,پک کیلویی,حلوا هویج یک کیلو,هویج، زعفران، گلاب، کره، ارد، هل، بافت لطیف و نرم، با پوره هویج طبخ میشود,رمضان,حلوا,در توضیحات به حلوا هویج اشاره شده است.
288530,5nl7xo,Pastry,حلوا,حلوا کد 13,70 عدد حلوا ترحلوا زعفرانی,رمضان,حلوا,توضیحات شامل ترحلوا زعفرانی است.
288532,5nl7xo,Pastry,حلوا,حلوا کد 14,70 عدد حلوا میکس حلوا سنتی زعفرانی و ترحلوا زعفرانی,رمضان,حلوا,ترکیبی از انواع حلوا (سنتی و ترحلوا).
